numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions,methStat,reject,Distr
11175,132.58,estat,659.8106953582572,16,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,150,Energy,1,different
11175,5.9449999999999825,permDispF,1273.1323361255932,16,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,150,PERMDISP2,1,different
79,5121.227,testStat,1093.4727024169713,16,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,150,selEnergyPerm,1,different
31125,3.571000000000005,R,0.004225961538461548,16,150,Empirical,ANOSIM,0.23841059602649006,scenario1,Balanced,250,ANOSIM,0,different
31125,753.6759999999999,estat,928.6556931667553,16,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,250,Energy,1,different
31125,8.86900000000005,permDispF,1517.4416475649748,16,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,250,PERMDISP2,1,different
105,16172.618,testStat,1630.3303588386595,16,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,250,selEnergyPerm,1,different
1225,1.3400000000000034,R,0.04785737179487169,16,150,Empirical,ANOSIM,0.006622516556291391,scenario1,Balanced,50,ANOSIM,1,different
1225,15.685000000000002,estat,352.52805158414776,16,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,50,Energy,1,different
1225,6.101999999999997,permDispF,672.9619402721563,16,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,50,PERMDISP2,1,different
28,2001.0839999999998,testStat,280.1910849198923,16,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50,selEnergyPerm,1,different
11175,1.9379999999999988,R,-0.7799166666666666,16,150,Empirical,ANOSIM,1,scenario1,Unbalanced,150,ANOSIM,0,different
11175,158.15400000000002,estat,531.7854900145923,16,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,150,Energy,1,different
11175,6.723999999999982,permDispF,626.6677644517126,16,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,150,PERMDISP2,1,different
73,6100.322999999999,testStat,543.725984785342,16,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,150,selEnergyPerm,1,different
31125,2.2659999999999982,R,-0.7975629251700679,16,150,Empirical,ANOSIM,1,scenario1,Unbalanced,250,ANOSIM,0,different
31125,327.98900000000003,estat,718.1304553371455,16,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,250,Energy,1,different
31125,5.217999999999996,permDispF,792.8218559054458,16,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,250,PERMDISP2,1,different
81,14131.132,testStat,404.2443599872524,16,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250,selEnergyPerm,1,different
1225,1.313999999999993,R,-0.6548299319727892,16,150,Empirical,ANOSIM,1,scenario1,Unbalanced,50,ANOSIM,0,different
1225,15.491999999999997,estat,258.9688250892998,16,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,50,Energy,1,different
1225,6.183,permDispF,253.00065308703515,16,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,50,PERMDISP2,1,different
30,1990.475,testStat,171.7704724923417,16,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,50,selEnergyPerm,1,different
11175,1.2710000000000008,R,0.005997596153846085,17,150,Empirical,ANOSIM,0.10596026490066225,scenario1,Balanced,150,ANOSIM,0,different
11175,130.354,estat,648.0937670148146,17,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,150,Energy,1,different
11175,5.771000000000004,permDispF,1454.582761267877,17,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,150,PERMDISP2,1,different
57,4968.558000000001,testStat,1641.9946939111655,17,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,150,selEnergyPerm,1,different
31125,1.9419999999999966,R,0.0012043269230769258,17,150,Empirical,ANOSIM,0.40397350993377484,scenario1,Balanced,250,ANOSIM,0,different
31125,381.93100000000004,estat,977.2609738642473,17,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,250,Energy,1,different
31125,6.473999999999986,permDispF,2178.686416832489,17,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,250,PERMDISP2,1,different
109,15103.533,testStat,1863.8435201532507,17,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,250,selEnergyPerm,1,different
1225,2.1229999999999976,R,0.06423878205128207,17,150,Empirical,ANOSIM,0.006622516556291391,scenario1,Balanced,50,ANOSIM,1,different
1225,14.256999999999998,estat,320.9113782500725,17,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,50,Energy,1,different
1225,6.0959999999999965,permDispF,501.3294447182586,17,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,50,PERMDISP2,1,different
29,1837.269,testStat,285.54794113131,17,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50,selEnergyPerm,1,different
11175,1.9170000000000016,R,-0.7985714285714286,17,150,Empirical,ANOSIM,1,scenario1,Unbalanced,150,ANOSIM,0,different
11175,156.50600000000003,estat,497.98180621239226,17,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,150,Energy,1,different
11175,6.441000000000017,permDispF,930.4223314169598,17,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,150,PERMDISP2,1,different
75,6053.052,testStat,334.6226474509795,17,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,150,selEnergyPerm,1,different
31125,1.3470000000000013,R,-0.8019923469387754,17,150,Empirical,ANOSIM,1,scenario1,Unbalanced,250,ANOSIM,0,different
31125,247.76000000000002,estat,750.4012386310602,17,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,250,Energy,1,different
31125,4.109999999999978,permDispF,998.772521295221,17,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,250,PERMDISP2,1,different
130,10272.592,testStat,822.5278706391032,17,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250,selEnergyPerm,1,different
1225,1.2759999999999962,R,-0.6371267006802721,17,150,Empirical,ANOSIM,1,scenario1,Unbalanced,50,ANOSIM,0,different
1225,13.36099999999999,estat,235.12019933085966,17,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,50,Energy,1,different
1225,5.685999999999993,permDispF,216.5047530303753,17,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,50,PERMDISP2,1,different
32,1857.0700000000002,testStat,94.08413800974886,17,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,50,selEnergyPerm,1,different
11175,1.6120000000000019,R,0.01275560897435891,18,150,Empirical,ANOSIM,0.019867549668874173,scenario1,Balanced,150,ANOSIM,1,different
11175,154.669,estat,676.4216586080977,18,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,150,Energy,1,different
11175,6.976000000000017,permDispF,1229.1404689639046,18,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,150,PERMDISP2,1,different
53,6009.514,testStat,950.612379661691,18,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,150,selEnergyPerm,1,different
31125,4.228999999999992,R,0.0024391025641025293,18,150,Empirical,ANOSIM,0.304635761589404,scenario1,Balanced,250,ANOSIM,0,different
31125,731.6709999999999,estat,912.161376120664,18,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,250,Energy,1,different
31125,8.896999999999935,permDispF,1943.6102817399706,18,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,250,PERMDISP2,1,different
78,16208.661000000002,testStat,1939.3666911794382,18,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,250,selEnergyPerm,1,different
1225,2.1159999999999997,R,0.0786842948717949,18,150,Empirical,ANOSIM,0.006622516556291391,scenario1,Balanced,50,ANOSIM,1,different
1225,14.195000000000007,estat,319.6673527245623,18,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,50,Energy,1,different
1225,6.129000000000005,permDispF,461.92383101687545,18,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,50,PERMDISP2,1,different
32,1848.8529999999998,testStat,358.39572520826744,18,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50,selEnergyPerm,1,different
11175,1.926999999999996,R,-0.7735654761904761,18,150,Empirical,ANOSIM,1,scenario1,Unbalanced,150,ANOSIM,0,different
11175,157.22,estat,519.9093369383522,18,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,150,Energy,1,different
11175,6.7330000000000005,permDispF,551.5969401260544,18,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,150,PERMDISP2,1,different
84,6002.659000000001,testStat,236.491912869855,18,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,150,selEnergyPerm,1,different
31125,1.343,R,-0.8006564625850342,18,150,Empirical,ANOSIM,1,scenario1,Unbalanced,250,ANOSIM,0,different
31125,338.055,estat,754.9962202476413,18,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,250,Energy,1,different
31125,6.752999999999986,permDispF,1074.9431100442573,18,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,250,PERMDISP2,1,different
125,14997.097,testStat,633.5979966731074,18,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250,selEnergyPerm,1,different
1225,1.2560000000000002,R,-0.6428571428571429,18,150,Empirical,ANOSIM,1,scenario1,Unbalanced,50,ANOSIM,0,different
1225,13.46,estat,232.43483740645675,18,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,50,Energy,1,different
1225,5.647999999999996,permDispF,238.350351666072,18,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,50,PERMDISP2,1,different
34,1834.775,testStat,141.2493674351192,18,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,50,selEnergyPerm,1,different
11175,1.3879999999999981,R,0.002814102564102512,19,150,Empirical,ANOSIM,0.26490066225165565,scenario1,Balanced,150,ANOSIM,0,different
11175,132.338,estat,639.6420951683353,19,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,150,Energy,1,different
11175,5.822000000000006,permDispF,1734.1327346421078,19,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,150,PERMDISP2,1,different
61,5124.447,testStat,876.2789361825623,19,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,150,selEnergyPerm,1,different
31125,3.0289999999999964,R,8.269230769230167e-4,19,150,Empirical,ANOSIM,0.46357615894039733,scenario1,Balanced,250,ANOSIM,0,different
31125,484.704,estat,898.1203238772042,19,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,250,Energy,1,different
31125,7.852999999999987,permDispF,2062.3243118643845,19,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,250,PERMDISP2,1,different
121,15718.768,testStat,2204.324676894274,19,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,250,selEnergyPerm,1,different
1225,1.4239999999999924,R,0.09249118589743599,19,150,Empirical,ANOSIM,0.006622516556291391,scenario1,Balanced,50,ANOSIM,1,different
1225,15.93699999999999,estat,327.9346549206724,19,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,50,Energy,1,different
1225,6.222999999999999,permDispF,458.8716528810201,19,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,50,PERMDISP2,1,different
39,2040.17,testStat,443.7975078116549,19,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50,selEnergyPerm,1,different
11175,1.8959999999999972,R,-0.7873086734693878,19,150,Empirical,ANOSIM,1,scenario1,Unbalanced,150,ANOSIM,0,different
11175,155.73999999999998,estat,507.59420889683355,19,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,150,Energy,1,different
11175,6.860999999999997,permDispF,778.7000648123674,19,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,150,PERMDISP2,1,different
60,5987.889,testStat,625.2609444553239,19,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,150,selEnergyPerm,1,different
31125,2.1069999999999993,R,-0.8053639455782314,19,150,Empirical,ANOSIM,1,scenario1,Unbalanced,250,ANOSIM,0,different
31125,388.669,estat,701.7717461665655,19,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,250,Energy,1,different
31125,6.592999999999982,permDispF,1692.5299753624474,19,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,250,PERMDISP2,1,different
113,14943.016000000001,testStat,624.275147449556,19,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250,selEnergyPerm,1,different
1225,1.357999999999997,R,-0.6230170068027211,19,150,Empirical,ANOSIM,1,scenario1,Unbalanced,50,ANOSIM,0,different
1225,14.668,estat,232.85102219552715,19,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,50,Energy,1,different
1225,6.198999999999998,permDispF,203.21471703383096,19,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,50,PERMDISP2,1,different
36,1994.5240000000001,testStat,121.02889754060124,19,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,50,selEnergyPerm,1,different
11175,1.4549999999999983,R,0.012624999999999994,2,150,Empirical,ANOSIM,0.013245033112582781,scenario1,Balanced,150,ANOSIM,1,different
11175,137.62600000000003,estat,636.2297440126633,2,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,150,Energy,1,different
11175,6.253,permDispF,1095.116311042779,2,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,150,PERMDISP2,1,different
74,4877.027,testStat,637.4491224460614,2,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,150,selEnergyPerm,1,different
31125,2.035999999999998,R,0.0018573717948717923,2,150,Empirical,ANOSIM,0.37748344370860926,scenario1,Balanced,250,ANOSIM,0,different
31125,374.605,estat,868.5484316980529,2,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,250,Energy,1,different
31125,6.471000000000004,permDispF,1845.069796013,2,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,250,PERMDISP2,1,different
101,15116.57,testStat,691.1794195464355,2,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,250,selEnergyPerm,1,different
1225,1.2489999999999988,R,0.10123878205128195,2,150,Empirical,ANOSIM,0.006622516556291391,scenario1,Balanced,50,ANOSIM,1,different
1225,15.174,estat,343.81868659407803,2,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,50,Energy,1,different
1225,5.8409999999999975,permDispF,411.7579742382939,2,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,50,PERMDISP2,1,different
32,1933.607,testStat,248.94097675161132,2,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50,selEnergyPerm,1,different
11175,1.0470000000000006,R,-0.7828749999999999,2,150,Empirical,ANOSIM,1,scenario1,Unbalanced,150,ANOSIM,0,different
11175,132.288,estat,521.3181875574091,2,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,150,Energy,1,different
11175,5.832000000000008,permDispF,745.4358754974876,2,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,150,PERMDISP2,1,different
73,5148.048,testStat,405.0483191171261,2,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,150,selEnergyPerm,1,different
31125,1.3150000000000013,R,-0.8046564625850342,2,150,Empirical,ANOSIM,1,scenario1,Unbalanced,250,ANOSIM,0,different
31125,262.39,estat,680.9511165762387,2,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,250,Energy,1,different
31125,4.201000000000043,permDispF,1276.5263388244032,2,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,250,PERMDISP2,1,different
117,8649.429,testStat,634.5411210376383,2,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250,selEnergyPerm,1,different
1225,1.2339999999999982,R,-0.6471284013605442,2,150,Empirical,ANOSIM,1,scenario1,Unbalanced,50,ANOSIM,0,different
1225,13.256999999999998,estat,268.25131814683476,2,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,50,Energy,1,different
1225,5.450000000000003,permDispF,258.37342538929903,2,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,50,PERMDISP2,1,different
31,1774.6950000000002,testStat,165.68561166707408,2,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,50,selEnergyPerm,1,different
11175,1.6600000000000001,R,0.0049102564102563055,20,150,Empirical,ANOSIM,0.1390728476821192,scenario1,Balanced,150,ANOSIM,0,different
11175,156.38799999999998,estat,654.1456235473254,20,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,150,Energy,1,different
11175,6.97499999999998,permDispF,1618.2933593674395,20,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,150,PERMDISP2,1,different
76,6109.324,testStat,850.3990852992375,20,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,150,selEnergyPerm,1,different
31125,2.0120000000000005,R,0.0023493589743589214,20,150,Empirical,ANOSIM,0.3443708609271523,scenario1,Balanced,250,ANOSIM,0,different
31125,375.75800000000004,estat,961.9568975447612,20,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,250,Energy,1,different
31125,6.656000000000006,permDispF,1843.456051640083,20,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,250,PERMDISP2,1,different
122,14975.642000000002,testStat,1562.4715793625019,20,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,250,selEnergyPerm,1,different
1225,1.419000000000004,R,0.069548076923076907,20,150,Empirical,ANOSIM,0.006622516556291391,scenario1,Balanced,50,ANOSIM,1,different
1225,15.930000000000007,estat,314.1332363750419,20,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,50,Energy,1,different
1225,6.244000000000007,permDispF,546.1540270156099,20,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,50,PERMDISP2,1,different
36,2014.1570000000002,testStat,394.9859879013113,20,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50,selEnergyPerm,1,different
11175,1.9269999999999996,R,-0.780187074829932,20,150,Empirical,ANOSIM,1,scenario1,Unbalanced,150,ANOSIM,0,different
11175,156.03900000000002,estat,504.1135337615349,20,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,150,Energy,1,different
